"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus","date"
"422","l5lGF16kc50","R/wooosh","R/wooosh","KoKoTV","https://yt3.ggpht.com/a/AATXAJyYrbuU4edJ8epFipXuOIVIprpeM3zHkEyZLg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCykwRd6vOO4zqPD4b0mPwUg","UCykwRd6vOO4zqPD4b0mPwUg","TRUE","none","0","2020-04-24T14:31:20Z","2020-04-24T14:31:20Z","UgxOVFE1ZOIjwWY65yR4AaABAg.95-TKz-hEKs97q-J6gYzPK","UgxOVFE1ZOIjwWY65yR4AaABAg",NA,2020-04-24
"423","l5lGF16kc50","Mechanics have been using pickle pickers for years without knowing it lol I have one 3 feet long for lost nuts and bolts or lost tools lol <U+0001F602><U+0001F923>","Mechanics have been using pickle pickers for years without knowing it lol I have one 3 feet long for lost nuts and bolts or lost tools lol <U+0001F602><U+0001F923>","garycsfunlife","https://yt3.ggpht.com/a/AATXAJwRdml8mvooQqS_DxrhWOKDOKaQrhSbIEw1lQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCHjaB481Tt2WPHt2Kd9gpeg","UCHjaB481Tt2WPHt2Kd9gpeg","TRUE","none","4","2020-04-27T15:36:57Z","2020-04-27T15:36:57Z","UgzRLVVZdMCycJqblGN4AaABAg",NA,NA,2020-04-27
"424","l5lGF16kc50","He destroyed all tv commercials","He destroyed all tv commercials","ThorMammu","https://yt3.ggpht.com/a/AATXAJzK2rB8Kx29bXfDyU7LZCP56pqseIUFS1n8FQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCJWtsshyAgoYMOoiqWsVezg","UCJWtsshyAgoYMOoiqWsVezg","TRUE","none","0","2020-04-29T03:57:02Z","2020-04-29T03:57:02Z","Ugwmbgd9g7MNsUPU-wh4AaABAg",NA,NA,2020-04-29
"425","l5lGF16kc50","*Hint <br />Take the pickle jar/soda/jam <br />And just let it run over HOT WATER for about<br />10 seconds, then the lid will be soft <br />and easy to open <U+0001F44D><U+0001F44D><U+0001F44D>","*Hint 
Take the pickle jar/soda/jam 
And just let it run over HOT WATER for about
10 seconds, then the lid will be soft 
and easy to open <U+0001F44D><U+0001F44D><U+0001F44D>","Mr. Paint","https://yt3.ggpht.com/a/AATXAJwctUxjccWnXnPf8sTbHD6pJHUXcRgXNN8-=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCYSbXQSLxI0VI1jLowtv2FA","UCYSbXQSLxI0VI1jLowtv2FA","TRUE","none","2","2020-05-01T16:26:36Z","2020-05-01T16:26:36Z","UgzIGelR86c6SIyWQdV4AaABAg",NA,NA,2020-05-01
"426","l5lGF16kc50","Hahaha la crocks <U+0001F602><U+0001F602><U+0001F602>. Love it.","Hahaha la crocks <U+0001F602><U+0001F602><U+0001F602>. Love it.","Wookieelover123 Doughty","https://yt3.ggpht.com/a/AATXAJzkRbc0NMqCZAuef6hDT85YRtjOc_kNpSS16A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC4eif1YV1x03_xnAN1zbbYA","UC4eif1YV1x03_xnAN1zbbYA","TRUE","none","3","2020-05-01T05:34:52Z","2020-05-01T05:34:52Z","UgyHQ4jbrWxAOkVpZOh4AaABAg",NA,NA,2020-05-01
"427","l5lGF16kc50","<a href=""https://www.youtube.com/watch?v=l5lGF16kc50&amp;t=1m09s"">1:09</a> It&#39;s pronounced LA Croy, not LA Croks.","1:09 It's pronounced LA Croy, not LA Croks.","Mundo KV","https://yt3.ggpht.com/a/AATXAJzP2KA02GO1tFg7dOgkIlLHLhGrSeqcPe1Q_w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCSh1urdpWQuqpZMwPueoOuA","UCSh1urdpWQuqpZMwPueoOuA","TRUE","none","7","2020-05-02T23:53:33Z","2020-05-02T23:54:06Z","Ugw_Klyyw5D0LGg6iN54AaABAg",NA,NA,2020-05-02
"428","l5lGF16kc50","Loving the watch. GO BILLS!!!","Loving the watch. GO BILLS!!!","Rick Craft","https://yt3.ggpht.com/a/AATXAJxb0HeP6tx_EREEoESadAnHFQEiUwMPE2zNaQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCZHgO-JIt-cRuvOJv7uDuYA","UCZHgO-JIt-cRuvOJv7uDuYA","TRUE","none","0","2020-05-04T01:01:30Z","2020-05-04T01:01:30Z","UgzfbFxvtXii-AoP7Ix4AaABAg",NA,NA,2020-05-04
"429","l5lGF16kc50","I think they know that. It&#39;s called a joke.","I think they know that. It's called a joke.","Crystal Wallace","https://yt3.ggpht.com/a/AATXAJxO7WYez3PGACa_XTC8qlQxjAgxx3zkaWW01w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjksGcM6py3K37mxF1_8YKA","UCjksGcM6py3K37mxF1_8YKA","TRUE","none","7","2020-05-04T04:01:01Z","2020-05-04T04:01:01Z","Ugw_Klyyw5D0LGg6iN54AaABAg.98Ab0-1uI4698Dc7MaV3v-","Ugw_Klyyw5D0LGg6iN54AaABAg",NA,2020-05-04
"430","l5lGF16kc50","Fisting a pickle jar <U+0001F923><U+0001F923><U+0001F923><U+0001F923>","Fisting a pickle jar <U+0001F923><U+0001F923><U+0001F923><U+0001F923>","Crystal Wallace","https://yt3.ggpht.com/a/AATXAJxO7WYez3PGACa_XTC8qlQxjAgxx3zkaWW01w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjksGcM6py3K37mxF1_8YKA","UCjksGcM6py3K37mxF1_8YKA","TRUE","none","0","2020-05-04T04:03:10Z","2020-05-04T04:03:10Z","UgzarhAj6B9fAvTEkF94AaABAg.96WaHz8k1LV98DcN1K1S59","UgzarhAj6B9fAvTEkF94AaABAg",NA,2020-05-04
"431","l5lGF16kc50","It taste like how a asleep leg feels","It taste like how a asleep leg feels","T'aako the wizard from tv","https://yt3.ggpht.com/a/AATXAJzxroQO4haIiGfa4aQDr9qNPRLLco3U1vANgw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCisjqd7ArL2tDwDVnkw5P-w","UCisjqd7ArL2tDwDVnkw5P-w","TRUE","none","3","2020-05-04T02:29:46Z","2020-05-04T02:29:46Z","Ugzu3nGkLC--1CPF-V14AaABAg.8rzl-nSwY6Z98DSfztc8f3","Ugzu3nGkLC--1CPF-V14AaABAg",NA,2020-05-04
"432","l5lGF16kc50","U should have changed the water cause u spun it and made it colder than it normally would have I would think atleast then again I&#39;m a moron so idk","U should have changed the water cause u spun it and made it colder than it normally would have I would think atleast then again I'm a moron so idk","snoopietravis","https://yt3.ggpht.com/a/AATXAJw7tzWVcUfxWLZDkMQNguKF19RrS__I2nUPoA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCjaURw7Cic6kiUES0hrg7hA","UCjaURw7Cic6kiUES0hrg7hA","TRUE","none","1","2020-05-05T12:57:10Z","2020-05-05T12:57:10Z","UgyxhK4cVInh00hTzsd4AaABAg",NA,NA,2020-05-05
"433","l5lGF16kc50","OMG! Love your mug.  Lizzie, not so much... <U+0001F9DF><U+200D><U+2640><U+FE0F><U+0001F9DF><U+200D><U+2642><U+FE0F>","OMG! Love your mug.  Lizzie, not so much... <U+0001F9DF><U+200D><U+2640><U+FE0F><U+0001F9DF><U+200D><U+2642><U+FE0F>","Dhanisha Patel","https://yt3.ggpht.com/a/AATXAJzAt1Ip7evcF4TjfgGtxRuehAJAcam2SRYpFw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCGaSnfDQsoWHN-TuUraxjQA","UCGaSnfDQsoWHN-TuUraxjQA","TRUE","none","0","2020-05-05T01:36:23Z","2020-05-05T01:36:23Z","UgwAgAwg_idf9H6yJNp4AaABAg",NA,NA,2020-05-05
"434","l5lGF16kc50","Lah...KWAH.  LAH-KWAH.","Lah...KWAH.  LAH-KWAH.","Mark Henderson","https://yt3.ggpht.com/a/AATXAJxJOvfMTB4wb7U26In284dDX4FJi7JBPEhbkg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCF50eNljS42sZsHYqASvetQ","UCF50eNljS42sZsHYqASvetQ","TRUE","none","2","2020-05-07T18:14:42Z","2020-05-07T18:14:42Z","UgxgH6a2Gqryp0f5s-J4AaABAg",NA,NA,2020-05-07
"435","l5lGF16kc50","snoopietravis atleady have proper grammar first smh","snoopietravis atleady have proper grammar first smh","Hasy Hasy","https://yt3.ggpht.com/a/AATXAJwhLCqDuetBP6_TOXxeqnPy9DFLnpKHCJPXfg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCKwBShGgyFp3qDrSkaXhSUQ","UCKwBShGgyFp3qDrSkaXhSUQ","TRUE","none","0","2020-05-07T12:03:07Z","2020-05-07T12:03:07Z","UgyxhK4cVInh00hTzsd4AaABAg.98H9H5-bgpo98MCfyU-HF1","UgyxhK4cVInh00hTzsd4AaABAg",NA,2020-05-07
"436","l5lGF16kc50","Technically since it’s a french word, it’s la crwa","Technically since it’s a french word, it’s la crwa","Zacens","https://yt3.ggpht.com/a/AATXAJzl7-gmhtxqxgGRNDAKTESRt9g6OsOmGbjwfg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCXbitHTRAZEu5FphCXdOojA","UCXbitHTRAZEu5FphCXdOojA","TRUE","none","0","2020-05-07T09:47:54Z","2020-05-07T09:47:54Z","Ugw_Klyyw5D0LGg6iN54AaABAg.98Ab0-1uI4698LyCcsRJCs","Ugw_Klyyw5D0LGg6iN54AaABAg",NA,2020-05-07
"437","l5lGF16kc50","Dude I dont even drink La Croix and I even I know #1. It&#39;s not from L.A. it&#39;s from Wisconsin.#2. It&#39;s pronounced &quot;La Croy&quot;. Not &quot;L.A crux&quot;.","Dude I dont even drink La Croix and I even I know #1. It's not from L.A. it's from Wisconsin.#2. It's pronounced ""La Croy"". Not ""L.A crux"".","Kyle Hayes","https://yt3.ggpht.com/a/AATXAJykHSToNu7qHQHlG9KqGBuWSvv-GWese_HCmQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC3QuWy1cAngrswcO4csrSww","UC3QuWy1cAngrswcO4csrSww","TRUE","none","5","2020-05-08T06:55:29Z","2020-05-08T06:55:29Z","Ugwzb2PMxHzJsZ1QEpp4AaABAg",NA,NA,2020-05-08
"438","l5lGF16kc50","For the Pickle Picker thing you could’ve used the thing that picks up screw and nail claw picker upper","For the Pickle Picker thing you could’ve used the thing that picks up screw and nail claw picker upper","Carrus Brick Productions","https://yt3.ggpht.com/a/AATXAJywkB7fD_qynk-mbamsEdSr46xZ0OJwty7iQw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCt8h9Z3N2S-AY_kwhdjXUFA","UCt8h9Z3N2S-AY_kwhdjXUFA","TRUE","none","1","2020-05-08T02:19:45Z","2020-05-08T02:20:12Z","Ugw0dFcx_b8wYUZzzkB4AaABAg",NA,NA,2020-05-08
"439","l5lGF16kc50","*LAH-CROY. If you&#39;re going to correct someone atleast know the actual correction. An easy way to remember is it rhymes with enjoy. Check the actual website, not google translate.","*LAH-CROY. If you're going to correct someone atleast know the actual correction. An easy way to remember is it rhymes with enjoy. Check the actual website, not google translate.","Kyle Hayes","https://yt3.ggpht.com/a/AATXAJykHSToNu7qHQHlG9KqGBuWSvv-GWese_HCmQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC3QuWy1cAngrswcO4csrSww","UC3QuWy1cAngrswcO4csrSww","TRUE","none","2","2020-05-08T06:59:56Z","2020-05-08T07:02:08Z","UgxgH6a2Gqryp0f5s-J4AaABAg.98MsCXlux9V98OEmGWuX0I","UgxgH6a2Gqryp0f5s-J4AaABAg",NA,2020-05-08
"440","l5lGF16kc50","@Zacens check the website it even says its la croy because it rhymes with enjoy.","@Zacens check the website it even says its la croy because it rhymes with enjoy.","Kyle Hayes","https://yt3.ggpht.com/a/AATXAJykHSToNu7qHQHlG9KqGBuWSvv-GWese_HCmQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC3QuWy1cAngrswcO4csrSww","UC3QuWy1cAngrswcO4csrSww","TRUE","none","0","2020-05-08T07:03:02Z","2020-05-08T07:03:02Z","Ugw_Klyyw5D0LGg6iN54AaABAg.98Ab0-1uI4698OF7xSimg5","Ugw_Klyyw5D0LGg6iN54AaABAg",NA,2020-05-08
"441","l5lGF16kc50","It tastes like the feeling of carbonation coming out of your nose.","It tastes like the feeling of carbonation coming out of your nose.","Bird Lover","https://yt3.ggpht.com/a/AATXAJzE_95W7Ys1ytfUzA311rbuZXk3ZONa74_EWQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCgSI1f31ePe9vQitKB6RKfg","UCgSI1f31ePe9vQitKB6RKfg","TRUE","none","3","2020-05-08T17:03:11Z","2020-05-08T17:03:11Z","Ugzu3nGkLC--1CPF-V14AaABAg.8rzl-nSwY6Z98PJoa668se","Ugzu3nGkLC--1CPF-V14AaABAg",NA,2020-05-08
"442","l5lGF16kc50","<a href=""https://www.youtube.com/watch?v=l5lGF16kc50&amp;t=4m43s"">4:43</a> THATS WHAT THAT THING IS CALLED I HAVE ONE BUT NEVER KNEW WHY AND WHAT IT WAS OR WHAT IT WAS FOR","4:43 THATS WHAT THAT THING IS CALLED I HAVE ONE BUT NEVER KNEW WHY AND WHAT IT WAS OR WHAT IT WAS FOR","Hyzenthlay Todoroki","https://yt3.ggpht.com/a/AATXAJwtR2nLcGbl9E_wy-QQCdK-nBzmXiu9d98amA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCZbBGhXDrXDnImz8JsoqW4g","UCZbBGhXDrXDnImz8JsoqW4g","TRUE","none","7","2020-05-09T17:54:03Z","2020-05-09T17:54:03Z","Ugy-H9I4qCZFXc1nECZ4AaABAg",NA,NA,2020-05-09
"443","l5lGF16kc50","Hasy Hasy  If you’re going to correct someone, at least spell ‘at least’ right.","Hasy Hasy  If you’re going to correct someone, at least spell ‘at least’ right.","Smiler","https://yt3.ggpht.com/a/AATXAJySemiNogsx_GoEg5TANWACMkk3IB00FExTfQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCX9m4IMP79_CFsApWwEUrkw","UCX9m4IMP79_CFsApWwEUrkw","TRUE","none","0","2020-05-10T07:38:14Z","2020-05-10T07:38:14Z","UgyxhK4cVInh00hTzsd4AaABAg.98H9H5-bgpo98TSkXDr2aI","UgyxhK4cVInh00hTzsd4AaABAg",NA,2020-05-10
"444","l5lGF16kc50","<a href=""https://www.youtube.com/watch?v=l5lGF16kc50&amp;t=6m47s"">6:47</a> &quot; wanna make your own jar opener?&quot;<br />Didn&#39;t know you could make hands but alright","6:47 "" wanna make your own jar opener?""
Didn't know you could make hands but alright","killer bug","https://yt3.ggpht.com/a/AATXAJzlBYug0RBbnCVwTN1LW051m4Q6Hs8UZj0UNA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCA0kZMoN7QV0ruY9P129MyQ","UCA0kZMoN7QV0ruY9P129MyQ","TRUE","none","11","2020-05-11T06:36:00Z","2020-05-11T06:36:00Z","UgytpPnwHkvRvimkDjV4AaABAg",NA,NA,2020-05-11
"445","l5lGF16kc50","“Whether you need to twist it, spin it, flick it or pull it.” <br /><br />Proceeds to push it","“Whether you need to twist it, spin it, flick it or pull it.” 

Proceeds to push it","Itz PicKle 1012","https://yt3.ggpht.com/a/AATXAJxC04aiJRR7jsD7XmOWz9nVI2OzSQvwPLnUcg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCDLsx789k0l0ci3850XN7Zg","UCDLsx789k0l0ci3850XN7Zg","TRUE","none","11","2020-05-11T03:48:32Z","2020-05-11T03:48:59Z","UgwGikwcQNrsx9kprfV4AaABAg",NA,NA,2020-05-11
"446","l5lGF16kc50","u are probably wearing rubber bands??????","u are probably wearing rubber bands??????","Undead Tyrax","https://yt3.ggpht.com/a/AATXAJx_Mx5YiatQkZmrSH9f3TheVVpDBBNR8TOK=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCXlguj_SIHbFdPltetfpweA","UCXlguj_SIHbFdPltetfpweA","TRUE","none","3","2020-05-11T01:29:52Z","2020-05-11T01:29:52Z","Ugy-PggMwrtp6EZYdm94AaABAg",NA,NA,2020-05-11
"447","l5lGF16kc50","Yeah and if you&#39;re in a situation where you can&#39;t you can always just use a fork","Yeah and if you're in a situation where you can't you can always just use a fork","killer bug","https://yt3.ggpht.com/a/AATXAJzlBYug0RBbnCVwTN1LW051m4Q6Hs8UZj0UNA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCA0kZMoN7QV0ruY9P129MyQ","UCA0kZMoN7QV0ruY9P129MyQ","TRUE","none","0","2020-05-11T06:33:54Z","2020-05-11T06:33:54Z","UgzarhAj6B9fAvTEkF94AaABAg.96WaHz8k1LV98VvB9C7RYg","UgzarhAj6B9fAvTEkF94AaABAg",NA,2020-05-11
"448","l5lGF16kc50","You just need a sharp object and a (preferably human) subject with hands.","You just need a sharp object and a (preferably human) subject with hands.","Random Person","https://yt3.ggpht.com/a/AATXAJyMncSjOlg0Jmr7THGpj4zeRJDeDVLJfp9GZQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC9tJdbB2jgglOqiT_DPWQSw","UC9tJdbB2jgglOqiT_DPWQSw","TRUE","none","0","2020-05-13T08:35:04Z","2020-05-13T08:35:04Z","UgytpPnwHkvRvimkDjV4AaABAg.98VvQX_-7Pp98aHdMBBEag","UgytpPnwHkvRvimkDjV4AaABAg",NA,2020-05-13
"449","l5lGF16kc50","@OLRC 308  Nothing it just sat there for like more than a year","@OLRC 308  Nothing it just sat there for like more than a year","Hyzenthlay Todoroki","https://yt3.ggpht.com/a/AATXAJwtR2nLcGbl9E_wy-QQCdK-nBzmXiu9d98amA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCZbBGhXDrXDnImz8JsoqW4g","UCZbBGhXDrXDnImz8JsoqW4g","TRUE","none","0","2020-05-13T13:33:04Z","2020-05-13T13:56:58Z","Ugy-H9I4qCZFXc1nECZ4AaABAg.98RzQxorbua98aojzBi4Sf","Ugy-H9I4qCZFXc1nECZ4AaABAg",NA,2020-05-13
"450","l5lGF16kc50","What did you use it for before?","What did you use it for before?","OLRC 308","https://yt3.ggpht.com/a/AATXAJxv8qK_GEeLzmwrwHYdj-G10l9Wbcy2vElVKQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCh5DcLC29Pg8Nopf-FkXOoQ","UCh5DcLC29Pg8Nopf-FkXOoQ","TRUE","none","0","2020-05-13T11:36:50Z","2020-05-13T11:37:09Z","Ugy-H9I4qCZFXc1nECZ4AaABAg.98RzQxorbua98abRewX5OR","Ugy-H9I4qCZFXc1nECZ4AaABAg",NA,2020-05-13
"451","l5lGF16kc50","it tastes like what i would imagine sour dirt would taste like","it tastes like what i would imagine sour dirt would taste like","tntchest Youtube","https://yt3.ggpht.com/a/AATXAJzn9oR_DvvJjX-R4AlhMKsoLlAOjwHO1l-gfg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCscupqU27n9CpyqBAydklfw","UCscupqU27n9CpyqBAydklfw","TRUE","none","2","2020-05-14T13:20:05Z","2020-05-14T13:20:05Z","Ugzu3nGkLC--1CPF-V14AaABAg.8rzl-nSwY6Z98dN2qWxFaN","Ugzu3nGkLC--1CPF-V14AaABAg",NA,2020-05-14
"452","l5lGF16kc50","Did he just say LA crocs <U+0001F40A> <U+0001F602><U+0001F602>","Did he just say LA crocs <U+0001F40A> <U+0001F602><U+0001F602>","Joh's Simple Life","https://yt3.ggpht.com/a/AATXAJwzHgcOnXMPSzHKtrwUBcLY-0QJev5Vboseqw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCIxLC5EuA_AGTevKdAiwzwg","UCIxLC5EuA_AGTevKdAiwzwg","TRUE","none","12","2020-05-17T09:57:01Z","2020-05-17T09:57:01Z","Ugz_V5Oaiyxu4g7yOf54AaABAg",NA,NA,2020-05-17
"453","l5lGF16kc50","Joh&#39;s Simple Life yeah","Joh's Simple Life yeah","Nissa Peng","https://yt3.ggpht.com/a/AATXAJx0tksbtY1DxSt5Qg9x98G2KHe_R05as5_PJg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRTvKVtav7hPQwH_tpHkHEQ","UCRTvKVtav7hPQwH_tpHkHEQ","TRUE","none","0","2020-05-18T05:17:03Z","2020-05-18T05:17:03Z","Ugz_V5Oaiyxu4g7yOf54AaABAg.98kjC5y6HBC98mnxSePJm8","Ugz_V5Oaiyxu4g7yOf54AaABAg",NA,2020-05-18
"454","l5lGF16kc50","@Crystal Wallace oml<U+0001F602><U+0001F602><U+0001F602><U+0001F602>","@Crystal Wallace oml<U+0001F602><U+0001F602><U+0001F602><U+0001F602>","Pharr' Resha","https://yt3.ggpht.com/a/AATXAJx5i-_gzyNcCZIjhDd4eN4GWcxUl-_LhUFzhw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC7N07usmoIbwHMp9ELK0Dzg","UC7N07usmoIbwHMp9ELK0Dzg","TRUE","none","1","2020-05-19T02:52:06Z","2020-05-19T02:52:06Z","UgzarhAj6B9fAvTEkF94AaABAg.96WaHz8k1LV98p79f_74Vw","UgzarhAj6B9fAvTEkF94AaABAg",NA,2020-05-19
"455","l5lGF16kc50","Are you American or  British????","Are you American or  British????","Morgan's learning class","https://yt3.ggpht.com/a/AATXAJywKPDqQRnmaDxzmznq5jq56h9hm6QEg9iuNA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCPI8dbmO5e4gjDhYWr2xwYA","UCPI8dbmO5e4gjDhYWr2xwYA","TRUE","none","5","2020-05-23T06:55:01Z","2020-05-23T06:55:01Z","Ugy1lvUAtXV3oUwVNRx4AaABAg",NA,NA,2020-05-23
"456","l5lGF16kc50","Yes","Yes","Sidney Kemper","https://yt3.ggpht.com/a/AATXAJzpYVn4Yk9R5D6OYiGM_UYxhJEVx-WLkdKc2g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCKPuA5veyiKgiXB0fqbligA","UCKPuA5veyiKgiXB0fqbligA","TRUE","none","0","2020-05-26T19:01:12Z","2020-05-26T19:01:12Z","Ugy1lvUAtXV3oUwVNRx4AaABAg.98zr8LGrc0t997sckJ-G2l","Ugy1lvUAtXV3oUwVNRx4AaABAg",NA,2020-05-26
"457","l5lGF16kc50","You sound like you are trying to sell me something <U+0001F602><U+0001F602>","You sound like you are trying to sell me something <U+0001F602><U+0001F602>","Alex Madison","https://yt3.ggpht.com/a/AATXAJyh-PBmCNEX_zswNn9lyLcbDNXQLkvOBKsRWw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCuAlQ4C61FVKn2-kBRySF5A","UCuAlQ4C61FVKn2-kBRySF5A","TRUE","none","3","2020-05-28T21:17:15Z","2020-05-28T21:17:15Z","UgzMVHm7Mhjkc3JVzed4AaABAg",NA,NA,2020-05-28
"458","l5lGF16kc50","<a href=""https://www.youtube.com/watch?v=l5lGF16kc50&amp;t=4m30s"">4:30</a> just use a skateboard","4:30 just use a skateboard","Bala Venkataraman","https://yt3.ggpht.com/a/AATXAJzgNawkFJdnDbXU6knVBNUWFP1XKkl034YQqA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCLw6SoRUNdYc67oobkMaavg","UCLw6SoRUNdYc67oobkMaavg","TRUE","none","3","2020-05-29T16:40:56Z","2020-05-29T16:40:56Z","Ugz67ag3wp78dzDAdUd4AaABAg",NA,NA,2020-05-29
"459","l5lGF16kc50","Lmao","Lmao","retard yee","https://yt3.ggpht.com/a/AATXAJzj0Kw2ZRDlhS-YY6fyndm7gM1tKC8nxgTutw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCWxQOplfJgVN05E9CqXW7Xw","UCWxQOplfJgVN05E9CqXW7Xw","TRUE","none","0","2020-05-30T21:09:18Z","2020-05-30T21:09:18Z","Ugy1lvUAtXV3oUwVNRx4AaABAg.98zr8LGrc0t99IPTSbMkaS","Ugy1lvUAtXV3oUwVNRx4AaABAg",NA,2020-05-30
"460","l5lGF16kc50","He just yeeted the Xbox 360 and what seems to be a Wii off the table, the absolute madman.","He just yeeted the Xbox 360 and what seems to be a Wii off the table, the absolute madman.","Jean Marceaux","https://yt3.ggpht.com/a/AATXAJz8-9UnaP0pysF_ZknFcX9ZXAV0-vRIMmhPUA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpkq1938DTA64ZqsH1sMRbQ","UCpkq1938DTA64ZqsH1sMRbQ","TRUE","none","3","2020-06-01T10:22:35Z","2020-06-01T10:22:35Z","UgyJVJrD4Yz3P7XYH214AaABAg",NA,NA,2020-06-01
"461","l5lGF16kc50","Bala Venkataraman smort","Bala Venkataraman smort","Erex_ 09","https://yt3.ggpht.com/a/AATXAJxPzy2BY9QI8KL9RFtoeF5y0358_BPsJnd7Yg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCAR3LXFeTOJRGqk3cO4JNbg","UCAR3LXFeTOJRGqk3cO4JNbg","TRUE","none","0","2020-06-10T20:46:16Z","2020-06-10T20:46:16Z","Ugz67ag3wp78dzDAdUd4AaABAg.99FLxyj16Pk99jg_PP8rcE","Ugz67ag3wp78dzDAdUd4AaABAg",NA,2020-06-10
"462","xpYqvrYy-xw","Congrats u have 5million subs now","Congrats u have 5million subs now","Gummy Bee","https://yt3.ggpht.com/a/AATXAJxhHEDQOn998jZnWu6GA_wzoWHklsxsbOht_Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCXv2u27J14xKEovnwElNCOg","UCXv2u27J14xKEovnwElNCOg","TRUE","none","0","2020-01-03T19:11:38Z","2020-01-03T19:11:38Z","UgywtpqXAkdtKEVUt8p4AaABAg",NA,NA,2020-01-03
"463","xpYqvrYy-xw","Any bacon fat remover on the market is absolute BS. All you need is paper towel. Fry OR bake the bacon and then strain onto paper towel or onto a rack. Dirtying three plates for nothing and then having to kill yourself to clean off the fat from each plate is ridiculous. What&#39;s the point of that?? That&#39;s just stupid, sorry but I had to tell you!!","Any bacon fat remover on the market is absolute BS. All you need is paper towel. Fry OR bake the bacon and then strain onto paper towel or onto a rack. Dirtying three plates for nothing and then having to kill yourself to clean off the fat from each plate is ridiculous. What's the point of that?? That's just stupid, sorry but I had to tell you!!","Marco","https://yt3.ggpht.com/a/AATXAJyPxbXSyn6sPvkevMDjOzgd8Wr2-0OV-ngpxQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC3smXBraXWPhKW2B4QEF3VQ","UC3smXBraXWPhKW2B4QEF3VQ","TRUE","none","0","2020-01-05T16:39:25Z","2020-01-05T16:39:25Z","UgwSzcWAl_ww1hPvG_N4AaABAg",NA,NA,2020-01-05
